,method,bias.strength,occupancy,sim,true.breadth,cor.all.pearson,cor.all.spearman,cor.native.pearson,cor.native.spearman,pred.native.over.0.5,test.auc,test.max.kappa,test.max.tss,train.auc,train.max.kappa,train.max.tss,true.native.over.0.5
484,dm,0.3,0.517669954,bias_0.3_rep_10,21869,0.709013732,0.710060067,0.514549236,0.642710488,8094,0.587580349,0.111111111,0.186868687,0.451363578,0.014842767,0.027431421,11704
485,dm,0.3,0.560800757,bias_0.3_rep_11,7960,0.64018119,0.458537364,0.516073639,0.572793089,2913,0.57118928,0.087635054,0.217037569,0.547733055,0.055780791,0.149939158,4146
486,dm,0.3,0.606153846,bias_0.3_rep_5,2351,0.624552857,0.485691895,-0.240860226,-0.242766365,166,0.781190476,0.185185185,0.623809524,0.819578059,0.302685003,0.553164557,788
487,dm,0.3,0.638172439,bias_0.3_rep_19,2659,0.477461761,0.536741512,-0.158079108,-0.092386691,163,0.743912019,0.308855292,0.430479183,0.805559418,0.348374864,0.521948732,866
488,dm,0.3,0.889317393,bias_0.3_rep_4,3484,0.716867124,0.859057492,-0.314658421,-0.33274417,534,0.783902439,0.269276394,0.47804878,0.759770625,0.24111587,0.43936367,2306
489,dm,0.3,1,bias_0.3_rep_1,391,-0.453370614,-0.104258442,-0.453370614,-0.104258442,14337,0.382288229,0.025316456,0.0330033,0.532673146,0.064777328,0.105935571,3
490,dm,0.3,1,bias_0.3_rep_2,1961,0.419100842,0.622748201,0.419100842,0.622748201,6452,0.51010101,0.048672566,0.141414141,0.60869461,0.107255873,0.206247203,1300
491,dm,0.4,0.2615625,bias_0.4_rep_15,12954,0.630260362,0.703550022,0.566711315,0.570232296,1756,0.593778696,0.156626506,0.196969697,0.692483535,0.168065659,0.328953258,3348
492,dm,0.4,0.274590164,bias_0.4_rep_19,2190,0.604055831,0.311048831,0.21871491,0.252442873,219,0.758004719,0.327631967,0.404111898,0.753722781,0.22989516,0.403110048,335
493,dm,0.4,0.276863375,bias_0.4_rep_3,7835,0.599883463,0.61303254,0.00898555,0.019613064,1007,0.630775578,0.159503343,0.336633663,0.637042301,0.125069295,0.316400758,2069
494,dm,0.4,0.425448185,bias_0.4_rep_4,2696,0.943020135,0.748915061,0.383695316,0.405807919,821,0.646325315,0.141151255,0.287353785,0.620311818,0.129991504,0.200676036,973
495,dm,0.4,0.442979412,bias_0.4_rep_6,9215,0.75258744,0.798004002,0.438831533,0.257227253,3015,0.478291039,0.046903882,0.09555908,0.536206492,0.045108189,0.090268929,3830
496,dm,0.4,0.453306411,bias_0.4_rep_8,2954,0.952119949,0.724482356,0.609110405,0.647167828,649,0.663584184,0.137470804,0.325680272,0.697875753,0.195797751,0.320240901,898
497,dm,0.4,0.470692718,bias_0.4_rep_5,3063,0.721110966,0.726160342,0.047838577,-0.02990998,193,0.785483871,0.351612903,0.476344086,0.792782238,0.329989328,0.468671145,1060
498,dm,0.4,0.47839446,bias_0.4_rep_13,19664,0.639285045,0.765172351,0.529371244,0.586025687,4759,0.465626161,0.105171412,0.134150873,0.528076126,0.043569056,0.106753055,9809
499,dm,0.4,0.482701264,bias_0.4_rep_11,4150,0.391423303,0.146827728,0.11517643,0.157939854,670,0.483930211,0.020618557,0.070707071,0.680566213,0.135652068,0.326267664,1451
500,dm,0.4,0.487590178,bias_0.4_rep_17,14900,0.352799365,0.285401359,0.442754607,0.596904268,4967,0.605060506,0.233606557,0.244774477,0.586450883,0.100169779,0.146891619,7367
501,dm,0.4,0.492553191,bias_0.4_rep_16,3857,0.742853086,0.663501391,-0.18417085,-0.293901421,297,0.791254125,0.240454915,0.49669967,0.822108625,0.363497119,0.553670762,1389
502,dm,0.4,0.513922105,bias_0.4_rep_7,12036,0.318655994,0.115970614,0.025705204,0.007962716,2940,0.57475779,0.182520809,0.244828489,0.596911263,0.12245935,0.17069176,6017
503,dm,0.4,0.517423337,bias_0.4_rep_14,18940,0.477832423,0.548782925,0.47101687,0.522151738,4623,0.514921947,0.061604585,0.217171717,0.536151608,0.057243757,0.131114521,10394
504,dm,0.4,0.791821561,bias_0.4_rep_20,2675,0.720480103,0.589478556,-0.242292407,-0.27397444,365,0.796205128,0.335282651,0.508717949,0.794418219,0.25167768,0.500621118,1491
505,dm,0.4,0.902462121,bias_0.4_rep_18,1484,0.835056123,0.575970519,0.564008697,0.561104975,739,0.696458483,0.153417722,0.36252692,0.608408793,0.073404342,0.263626163,953
506,dm,0.4,0.924107143,bias_0.4_rep_12,1169,0.66804386,0.375847142,-0.432449956,-0.548901689,104,0.922836753,0.624616956,0.727326792,0.907530512,0.565283511,0.672364672,621
507,dm,0.4,0.966442953,bias_0.4_rep_10,558,0.795659331,0.449580187,-0.060162232,-0.141559349,173,0.679100791,0.172683026,0.420701581,0.769331087,0.22103509,0.431143473,288
508,dm,0.4,1,bias_0.4_rep_1,5084,0.210814042,0.621458878,0.210814042,0.621458878,12176,0.6895,0.144665461,0.42,0.639125,0.168067227,0.22375,4992
509,dm,0.5,0.313364055,bias_0.5_rep_19,2037,0.43185933,0.378778958,0.144346933,0.142773062,191,0.65428744,0.153400868,0.317028986,0.728532459,0.22083553,0.36383642,272
510,dm,0.5,0.334554015,bias_0.5_rep_8,5563,0.466277036,0.457914214,0.327732714,0.468949961,706,0.686919361,0.124078916,0.387959866,0.655273876,0.12374287,0.37826673,1279
511,dm,0.5,0.363449692,bias_0.5_rep_10,797,0.745140973,0.342878282,0.283881514,0.354917437,101,0.744720497,0.261450382,0.462111801,0.847056602,0.443921883,0.588895484,177
512,dm,0.5,0.41804463,bias_0.5_rep_9,7177,0.589417891,0.459528843,0.165374651,-0.042170458,2251,0.413974635,0.071543408,0.072026801,0.53623635,0.077198803,0.155865295,2604
513,dm,0.5,0.459872487,bias_0.5_rep_5,19499,0.405178558,0.467813732,0.16535903,0.325365905,4597,0.580348944,0.131736527,0.222222222,0.487930814,0.015659955,0.04936377,9449
514,dm,0.5,0.496418191,bias_0.5_rep_12,22708,0.37966471,0.420320544,0.662467935,0.789195275,5679,0.683623924,0.206836694,0.349812403,0.483875402,0.036226931,0.037715709,12127
515,dm,0.5,0.499073884,bias_0.5_rep_16,22901,0.463827071,0.500130022,0.592880463,0.484766794,8331,0.421512324,0.01618123,0.065805217,0.471333302,0.017939347,0.081527837,12125
516,dm,0.5,0.51204115,bias_0.5_rep_7,9110,0.812328575,0.834574476,0.365871314,0.34304186,3659,0.487796123,0.060923555,0.138789184,0.503247523,0.036216553,0.088386353,4380
517,dm,0.5,0.522507718,bias_0.5_rep_20,17827,0.40580318,0.364876928,0.325353426,0.361091447,7995,0.546504065,0.090439276,0.170731707,0.468916019,0.057479472,0.049574547,10493
518,dm,0.5,0.523729123,bias_0.5_rep_18,21167,0.764083708,0.620937401,0.54475761,0.376252628,7281,0.341843415,0.016844276,0.044776119,0.535414639,0.037412809,0.091163337,11477
519,dm,0.5,0.537875728,bias_0.5_rep_6,16907,0.863026743,0.85148471,0.692527536,0.661725983,5953,0.436056106,0.063032368,0.080858086,0.541727795,0.045635953,0.108441836,9323
520,dm,0.5,0.569897084,bias_0.5_rep_13,2884,0.805501949,0.818270835,0.164696329,0.135473263,1138,0.70087236,0.166666667,0.378787879,0.549323806,0.097692346,0.149146365,1329
521,dm,0.5,0.58499601,bias_0.5_rep_11,3132,0.506754596,0.422318319,-0.038063294,0.03472069,409,0.667487685,0.207700367,0.459576934,0.734282173,0.287539655,0.457876676,733
522,dm,0.5,0.589700997,bias_0.5_rep_14,2611,0.752088921,0.75348838,-0.345175862,-0.345261056,294,0.805325987,0.318181818,0.525252525,0.780005115,0.274162246,0.460387493,1065
523,dm,0.5,0.605504587,bias_0.5_rep_15,3497,0.667436277,0.635033154,0.34297719,0.352078379,350,0.688705234,0.279279279,0.449494949,0.753508856,0.259234442,0.527495364,792
524,dm,0.5,0.648199446,bias_0.5_rep_17,2790,0.835867719,0.680018897,-0.052193377,0.124855191,916,0.633608815,0.152892562,0.303030303,0.702954153,0.151159217,0.339599719,1404
525,dm,0.5,0.65942029,bias_0.5_rep_4,679,0.62129025,0.49772019,0.630996074,0.683467326,130,0.676325247,0.225972808,0.433063792,0.802705733,0.373185267,0.493139772,182
526,dm,0.5,0.777824889,bias_0.5_rep_3,6539,0.539317297,0.715248018,-0.213003871,-0.14409944,1304,0.605354059,0.19327006,0.259451161,0.692994517,0.181129199,0.336728285,3669
527,dm,0.5,1,bias_0.5_rep_1,2444,0.351924186,0.696393517,0.351924186,0.696393517,6907,0.5355,0.137931034,0.215,0.645164063,0.161585366,0.27375,1939
528,dm,0.5,1,bias_0.5_rep_2,3356,0.32828444,0.409542864,0.32828444,0.409542864,7550,0.5634123,0.058447173,0.196219191,0.590827921,0.065793513,0.221732328,3115
529,dm,0.6,0.396707819,bias_0.6_rep_11,1359,0.650768999,0.375420698,-0.040914101,-0.018388975,375,0.5164801,0.097752809,0.21641791,0.601656627,0.124982556,0.22832238,482
530,dm,0.6,0.430962343,bias_0.6_rep_8,12458,0.243434156,0.278734812,-0.349136419,-0.379618879,1408,0.705538462,0.205235602,0.419487179,0.667536232,0.156535979,0.35436853,5356
531,dm,0.6,0.450715512,bias_0.6_rep_16,9362,0.791430786,0.761798812,0.677067636,0.747924407,1863,0.58759626,0.124087591,0.290429043,0.59114249,0.115760042,0.166697231,3937
532,dm,0.6,0.465363128,bias_0.6_rep_17,2043,0.435499503,0.497814843,-0.133237637,-0.263681303,491,0.627295684,0.112903226,0.282828283,0.71705352,0.159583612,0.427393056,833
533,dm,0.6,0.470397502,bias_0.6_rep_18,15320,0.71654635,0.76411741,0.69040517,0.703532527,3730,0.584405637,0.060773481,0.224264706,0.539004547,0.065565925,0.076214405,7834
534,dm,0.6,0.474478185,bias_0.6_rep_20,15252,0.553074307,0.713202314,0.400127329,0.704903232,2938,0.487076923,0.035087719,0.078974359,0.539792961,0.036745789,0.125383023,7297
535,dm,0.6,0.48600251,bias_0.6_rep_9,20244,0.764872985,0.425594717,0.489922947,-0.050066282,7972,0.583384615,0.124624625,0.17025641,0.463362319,0.017445918,0.058799172,10069
536,dm,0.6,0.497771522,bias_0.6_rep_13,8941,0.677132239,0.634067046,0.795904043,0.895536647,3251,0.532910389,0.059904153,0.160190325,0.564784387,0.103332534,0.12789216,4244
537,dm,0.6,0.498428063,bias_0.6_rep_19,23513,0.309823747,0.707391374,0.371826359,0.629041947,5036,0.508494031,0.06779661,0.121212121,0.514035424,0.034009104,0.121587058,12049
538,dm,0.6,0.505765243,bias_0.6_rep_10,22875,0.435308936,-0.039659383,0.358618547,-0.003007808,7763,0.460880904,0.016087956,0.078817734,0.532350229,0.048295074,0.109023295,12194
539,dm,0.6,0.51769001,bias_0.6_rep_7,14830,0.843313135,0.725245686,0.464125715,0.114802029,5676,0.577666295,0.107505071,0.203641769,0.479265411,0.050831899,0.05399255,7799
540,dm,0.6,0.523335457,bias_0.6_rep_3,12277,0.659911611,0.644747704,0.296939992,0.247842618,2618,0.565319032,0.1089838,0.218371837,0.640969803,0.129792732,0.262791124,6571
541,dm,0.6,0.5234375,bias_0.6_rep_4,2768,0.811812678,0.532817447,0.334212634,0.32172182,686,0.478625,0.048558422,0.16,0.645648438,0.09536973,0.26875,1072
542,dm,0.6,0.562506038,bias_0.6_rep_12,19527,0.722903221,0.651184352,0.487941038,0.500768296,7269,0.493197279,0.044665012,0.137755102,0.524384656,0.027504912,0.098258706,11645
543,dm,0.6,0.596909208,bias_0.6_rep_5,2604,0.817815255,0.656451104,-0.099114367,0.003734906,133,0.855582524,0.461444308,0.638696255,0.865173393,0.566904775,0.619881671,927
544,dm,0.6,0.742331288,bias_0.6_rep_15,543,0.775640122,0.270350692,0.165363017,0.180876881,93,0.850219298,0.426042262,0.654385965,0.838821586,0.396448975,0.626156388,121
545,dm,0.6,0.767094017,bias_0.6_rep_14,771,0.426452286,0.390920939,-0.273490101,-0.264171703,78,0.80221519,0.350832266,0.532172996,0.826271527,0.363077105,0.563777563,359
546,dm,0.6,0.965092402,bias_0.6_rep_6,5450,0.738013638,0.814421549,0.180673773,0.20077683,1635,0.52310231,0.097490347,0.191969197,0.609572712,0.131193881,0.192921328,4230
547,dm,0.6,1,bias_0.6_rep_1,14825,0.652707638,0.598462241,0.652707638,0.598462241,12097,0.436755952,0.011976048,0.044217687,0.576582548,0.084369541,0.15043205,15388
548,dm,0.6,1,bias_0.6_rep_2,1144,0.604004764,0.623286985,0.604004764,0.623286985,3211,0.658022512,0.151036525,0.379386449,0.667100645,0.190952588,0.278953923,536
549,dm,0.7,0.196863061,bias_0.7_rep_13,5639,0.165708139,0.207166071,0.277713354,0.335698202,470,0.705142353,0.210762332,0.342529243,0.706829907,0.187009831,0.401174168,979
550,dm,0.7,0.251458769,bias_0.7_rep_11,9370,0.479828338,0.449329596,0.34511953,0.041096011,753,0.618536585,0.095115681,0.300813008,0.675338513,0.132620854,0.310617832,2284
551,dm,0.7,0.294444444,bias_0.7_rep_15,2452,0.458183004,0.395216975,-0.446731055,-0.292221836,282,0.739665097,0.30952381,0.45970696,0.745695684,0.208817977,0.470202221,371
552,dm,0.7,0.33005618,bias_0.7_rep_18,6595,0.92984028,0.808330248,0.355566406,0.315280015,1356,0.429740646,0.028223956,0.104591837,0.557238479,0.063497694,0.155734485,1880
553,dm,0.7,0.389540904,bias_0.7_rep_17,17072,-0.107615607,-0.220424278,-0.103690667,-0.234296699,3811,0.558375,0.088927637,0.255,0.511617188,0.033551322,0.07375,6771
554,dm,0.7,0.417978128,bias_0.7_rep_8,4116,0.809953087,0.726098284,0.311949331,0.259185413,1225,0.599764336,0.150678521,0.195339094,0.528384246,0.132130449,0.109009719,1567
555,dm,0.7,0.422700464,bias_0.7_rep_10,15490,0.509377427,0.461309181,0.095811221,0.089272611,1500,0.702125,0.262734584,0.37,0.733273438,0.207627119,0.40125,6737
556,dm,0.7,0.468885516,bias_0.7_rep_20,17603,0.626599043,0.730939654,0.459830155,0.520084287,4035,0.505503709,0.097938144,0.110792056,0.478974067,0.023040618,0.06814267,8650
557,dm,0.7,0.474463056,bias_0.7_rep_16,18267,0.625647153,0.605028012,0.343613042,0.237924991,5086,0.488394353,0.065233692,0.086623594,0.507688175,0.073903549,0.086000095,9234
558,dm,0.7,0.478961039,bias_0.7_rep_19,3455,0.675533981,0.38428326,0.264915342,0.247442555,641,0.673277244,0.094028826,0.386217949,0.589610595,0.083333333,0.166666667,922
559,dm,0.7,0.480651205,bias_0.7_rep_7,15557,0.650338507,0.724624067,0.373876365,0.458232432,4114,0.532625,0.079847909,0.12,0.525320313,0.047129107,0.08875,7440
560,dm,0.7,0.492068375,bias_0.7_rep_4,22422,0.375606419,0.379532733,0.108547442,0.403557639,4613,0.523589744,0.069486405,0.117948718,0.532372671,0.043154258,0.111966874,11198
561,dm,0.7,0.513625962,bias_0.7_rep_3,6356,0.566731816,0.677631803,0.346907191,0.391624637,1229,0.608929039,0.156666667,0.2136685,0.699045103,0.180532026,0.345246373,2469
562,dm,0.7,0.544230261,bias_0.7_rep_6,4593,0.677763915,0.545644342,0.419275678,0.443399122,421,0.838239265,0.5,0.621118012,0.777354264,0.315184903,0.430359353,2061
563,dm,0.7,0.653658537,bias_0.7_rep_14,3926,0.684001179,0.758932646,-0.309709924,-0.346499426,444,0.781287389,0.465746421,0.533620483,0.762195989,0.244091305,0.421134974,2010
564,dm,0.7,0.832879695,bias_0.7_rep_9,3133,0.786435694,0.56223199,0.467943467,0.486981903,1288,0.633641026,0.104173736,0.314871795,0.593722567,0.10185473,0.18484472,1530
565,dm,0.7,0.869822485,bias_0.7_rep_5,513,0.849216919,0.384498643,-0.228793793,-0.254269002,120,0.6,0.189399293,0.275342466,0.705713058,0.283480788,0.342353952,147
566,dm,0.7,0.904779827,bias_0.7_rep_12,4742,0.545630161,0.72819195,-0.199039955,-0.254541084,799,0.692820513,0.187573271,0.414358974,0.728455487,0.180271967,0.381532091,2404
567,dm,0.7,1,bias_0.7_rep_1,1289,0.616567341,0.663808538,0.616567341,0.663808538,2641,0.600875,0.157894737,0.26,0.635445313,0.098758621,0.275,968
568,dm,0.7,1,bias_0.7_rep_2,17029,0.663882025,0.76985475,0.663882025,0.76985475,15902,0.537449151,0.067948509,0.143575018,0.512926879,0.038851615,0.124417263,17255
569,dm,0.8,0.274534754,bias_0.8_rep_12,7153,0.497061818,0.510190802,-0.059253505,-0.138911012,325,0.759,0.258760108,0.5,0.794109375,0.276785714,0.49125,1726
570,dm,0.8,0.334455668,bias_0.8_rep_14,1793,0.501078415,0.283892894,0.091504543,0.085001315,211,0.644871795,0.134490239,0.337820513,0.634749735,0.129714744,0.226916679,298
571,dm,0.8,0.463842221,bias_0.8_rep_20,16776,0.700777559,0.762829943,0.597371862,0.67851428,3585,0.443571616,0.066624764,0.064676617,0.543596162,0.060114644,0.126160787,8255
572,dm,0.8,0.469874388,bias_0.8_rep_9,5143,0.624063263,0.560409687,0.191574355,0.264287742,1780,0.613406795,0.126213592,0.227272727,0.515186393,0.030321453,0.075995908,2207
573,dm,0.8,0.473709369,bias_0.8_rep_19,6531,0.907124396,0.750573152,0.482282994,0.526132341,1914,0.624693627,0.191968658,0.237745098,0.690745394,0.26323771,0.316762383,2973
574,dm,0.8,0.479103891,bias_0.8_rep_10,7961,0.722523953,0.741293346,0.248053736,0.23346448,1755,0.59417517,0.104384134,0.266156463,0.639508052,0.14992272,0.2596884,3657
575,dm,0.8,0.495238095,bias_0.8_rep_6,2245,0.627758877,0.641161909,-0.216789229,-0.256928154,807,0.658680283,0.206321938,0.31448023,0.527534418,0.086278505,0.102983668,936
576,dm,0.8,0.497897864,bias_0.8_rep_4,17034,0.915860972,0.789266158,0.46617975,0.54774013,6888,0.391856507,0.06898011,0.053940822,0.531976699,0.042692939,0.080347348,8882
577,dm,0.8,0.5004786,bias_0.8_rep_11,8693,0.880899468,0.798297347,0.783010557,0.706890707,1945,0.702205882,0.195402299,0.370098039,0.544455911,0.035173208,0.119286911,3660
578,dm,0.8,0.502748141,bias_0.8_rep_5,9318,0.539307783,0.528374122,0.182608567,0.274355115,3344,0.484804977,0.090006618,0.086623594,0.568648367,0.068446464,0.169218856,4665
579,dm,0.8,0.505356516,bias_0.8_rep_8,21693,0.296461792,0.056152596,0.097836089,0.063508223,8117,0.503796805,0.136170881,0.227022781,0.483830096,0.032040332,0.059410683,11510
580,dm,0.8,0.516755017,bias_0.8_rep_13,10828,0.634655614,0.682778553,-0.655604997,-0.633238903,2256,0.54475,0.168466523,0.195,0.700804688,0.215110178,0.32625,5459
581,dm,0.8,0.521221147,bias_0.8_rep_3,12323,0.913594211,0.884066607,0.488781447,0.473673027,5137,0.473805147,0.135649297,0.147058824,0.567226011,0.058382226,0.141182101,6300
582,dm,0.8,0.529164248,bias_0.8_rep_18,7183,0.806921737,0.721777192,0.309977264,0.302868395,2553,0.621201244,0.135654262,0.297439579,0.602577474,0.10622847,0.221827146,3647
583,dm,0.8,0.546120059,bias_0.8_rep_17,6133,0.738204396,0.618868463,0.26721928,0.304049058,1558,0.518722179,0.148329258,0.117046347,0.617222145,0.101865323,0.253882168,2238
584,dm,0.8,0.565345505,bias_0.8_rep_7,15950,0.593870305,0.440752915,-0.440661833,-0.518788141,4791,0.479512195,0.03253012,0.087804878,0.584224935,0.061960582,0.177802442,9785
585,dm,0.8,0.566591422,bias_0.8_rep_15,2832,0.862712725,0.63953399,0.34198069,0.338124616,725,0.632410256,0.180124224,0.277948718,0.526144928,0.040030355,0.123643892,1004
586,dm,0.8,0.747890819,bias_0.8_rep_16,2824,0.541521636,0.442852183,-0.186293773,-0.218815844,255,0.88510101,0.430874007,0.653030303,0.801889169,0.295314448,0.483784635,1507
587,dm,0.8,1,bias_0.8_rep_1,215,-0.032306305,0.235682477,-0.032306305,0.235682477,9090,0.557893289,0.162513843,0.322882288,0.577954031,0.102104004,0.191729323,17
588,dm,0.8,1,bias_0.8_rep_2,4600,0.55375243,0.845353477,0.55375243,0.845353477,1721,0.64668581,0.170118343,0.329743958,0.721716525,0.21063254,0.355062501,3794
589,dm,0.9,0.178251121,bias_0.9_rep_15,1429,0.648400106,0.419454544,-0.169781409,-0.133717758,110,0.71625,0.29380531,0.4325,0.642697495,0.175119965,0.287591522,159
590,dm,0.9,0.262478485,bias_0.9_rep_13,1766,0.433115352,0.425717887,0.045685289,0.076549573,227,0.706603774,0.240742864,0.330188679,0.706977201,0.228495113,0.339622642,305
591,dm,0.9,0.277369281,bias_0.9_rep_11,8603,0.422816562,0.466556643,0.646600811,0.666391825,1383,0.468316313,0.10267778,0.151610369,0.636922697,0.160397142,0.253356819,2037
592,dm,0.9,0.292715232,bias_0.9_rep_18,1146,0.479656043,0.373931841,0.173177938,0.202152602,137,0.766952055,0.297093156,0.478082192,0.841346154,0.442180947,0.626175214,221
593,dm,0.9,0.295102686,bias_0.9_rep_14,5545,0.385742092,0.202624861,0.451698384,0.485177133,707,0.740769835,0.206321938,0.424194815,0.677753056,0.134234434,0.314312644,934
594,dm,0.9,0.358225806,bias_0.9_rep_5,12748,-0.425308757,-0.476656184,-0.310007187,-0.312690803,614,0.746704932,0.259259259,0.458333333,0.659040325,0.159679523,0.336606441,4442
595,dm,0.9,0.375597832,bias_0.9_rep_6,9902,0.66417113,0.677440231,0.326798448,0.141880264,2788,0.659332483,0.149253731,0.385204082,0.59655669,0.090311061,0.171641791,3534
596,dm,0.9,0.408016444,bias_0.9_rep_9,2654,0.667291773,0.506531283,-0.373130216,-0.492518546,130,0.912047511,0.436545152,0.816176471,0.881670167,0.508070433,0.66747962,794
597,dm,0.9,0.428485214,bias_0.9_rep_4,2285,0.535589982,0.597574267,0.008321427,0.138385673,597,0.764859069,0.272939347,0.43627451,0.739702979,0.242992223,0.407274468,710
598,dm,0.9,0.516407426,bias_0.9_rep_20,18886,0.84945277,0.708410679,0.529293268,0.319961262,6057,0.612668285,0.077389343,0.269035533,0.538872087,0.046408137,0.11990749,10292
599,dm,0.9,0.532055179,bias_0.9_rep_19,20050,0.511824423,0.540728542,0.413135244,0.613771315,8981,0.496769562,0.043621646,0.077051926,0.456762907,0.022806868,0.030689486,11378
600,dm,0.9,0.549183759,bias_0.9_rep_3,9382,0.913451457,0.839168108,0.804643692,0.790781558,2487,0.617493873,0.144634526,0.245098039,0.564511546,0.074241058,0.156855707,3936
601,dm,0.9,0.587626733,bias_0.9_rep_17,4407,0.742326563,0.778272616,-0.257122855,-0.28490264,432,0.89721201,0.436023183,0.731617647,0.790156138,0.285926429,0.528655181,2840
